"trip_id","start_time","stop_time","bike_id","trip_duration","from_station_id","from_station_name","to_station_id","to_station_name","user_type","gender","birth_year","from_latitude","from_longitude","from_location","to_latitude","to_longitude","to_location"
"25959086","2019-12-30T14:58:42.000","2019-12-30T15:20:25.000","290","1303","52","Michigan Ave & Lake St","45","Michigan Ave & Ida B Wells Dr","Customer","Male","1991","41.886024","-87.624117","POINT (-87.624117 41.886024)","41.876243","-87.624426","POINT (-87.624426 41.876243)"
"25959010","2019-12-30T14:30:41.000","2019-12-30T14:59:34.000","1681","1732","341","Adler Planetarium","112","Green St & Randolph St","Customer","Male","1988","41.866095","-87.607267","POINT (-87.607267 41.866095)","41.883668","-87.64867","POINT (-87.64867 41.883668)"
"25958984","2019-12-30T14:23:02.000","2019-12-30T14:49:37.000","1207","1595","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958982","2019-12-30T14:22:53.000","2019-12-30T14:33:21.000","3473","627","125","Rush St & Hubbard St","35","Streeter Dr & Grand Ave","Customer","Male","1981","41.890173","-87.626185","POINT (-87.626185 41.890173)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25958981","2019-12-30T14:22:26.000","2019-12-30T14:33:21.000","453","654","125","Rush St & Hubbard St","35","Streeter Dr & Grand Ave","Customer","Male","1981","41.890173","-87.626185","POINT (-87.626185 41.890173)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25958978","2019-12-30T14:21:17.000","2019-12-31T08:15:45.000","4907","64468","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958977","2019-12-30T14:21:09.000","2019-12-30T14:49:48.000","5161","1718","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958976","2019-12-30T14:21:01.000","2019-12-30T14:49:54.000","5100","1732","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958975","2019-12-30T14:20:50.000","2019-12-30T14:49:33.000","2546","1722","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958970","2019-12-30T14:18:34.000","2019-12-30T14:49:14.000","2685","1839","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958967","2019-12-30T14:18:22.000","2019-12-30T14:46:57.000","1310","1715","3","Shedd Aquarium","90","Millennium Park","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958968","2019-12-30T14:18:22.000","2019-12-30T14:47:00.000","5647","1717","3","Shedd Aquarium","90","Millennium Park","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958966","2019-12-30T14:18:00.000","2019-12-30T14:49:19.000","3730","1879","6","Dusable Harbor","341","Adler Planetarium","Customer",,,"41.886976","-87.612813","POINT (-87.612813 41.886976)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958945","2019-12-30T14:11:30.000","2019-12-30T14:31:17.000","906","1186","99","Lake Shore Dr & Ohio St","34","Cannon Dr & Fullerton Ave","Customer",,"1983","41.89257","-87.614492","POINT (-87.614492 41.89257)","41.926755988","-87.634428785","POINT (-87.6344287848 41.9267559875)"
"25958937","2019-12-30T14:09:49.000","2019-12-30T14:28:55.000","3610","1146","177","Theater on the Lake","329","Lake Shore Dr & Diversey Pkwy","Customer","Female","1995","41.926277","-87.630834","POINT (-87.630834 41.926277)","41.932588","-87.636427","POINT (-87.636427 41.932588)"
"25958934","2019-12-30T14:09:26.000","2019-12-30T14:29:03.000","3920","1177","177","Theater on the Lake","329","Lake Shore Dr & Diversey Pkwy","Customer","Female","1995","41.926277","-87.630834","POINT (-87.630834 41.926277)","41.932588","-87.636427","POINT (-87.636427 41.932588)"
"25958901","2019-12-30T13:59:27.000","2019-12-30T15:49:57.000","2247","6630","349","Halsted St & Wrightwood Ave","332","Burling St (Halsted) & Diversey Pkwy (Temp)","Customer","Male","1983","41.929143","-87.649077","POINT (-87.649077 41.929143)","41.93314","-87.64776","POINT (-87.64776 41.93314)"
"25958868","2019-12-30T13:46:20.000","2019-12-30T14:18:39.000","933","1939","106","State St & Pearson St","199","Wabash Ave & Grand Ave","Customer","Male","1983","41.897448","-87.628722","POINT (-87.628722 41.897448)","41.891466","-87.626761","POINT (-87.626761 41.891466)"
"25958855","2019-12-30T13:42:53.000","2019-12-30T13:56:19.000","3925","806","255","Indiana Ave & Roosevelt Rd","90","Millennium Park","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958812","2019-12-30T13:30:46.000","2019-12-30T23:05:07.000","281","34461","110","Dearborn St & Erie St","43","Michigan Ave & Washington St","Customer","Female","1997","41.893992","-87.629318","POINT (-87.629318 41.893992)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25958772","2019-12-30T13:21:08.000","2019-12-30T13:32:58.000","1696","710","284","Michigan Ave & Jackson Blvd","255","Indiana Ave & Roosevelt Rd","Customer",,,"41.87785","-87.62408","POINT (-87.62408 41.87785)","41.867888","-87.623041","POINT (-87.623041 41.867888)"
"25958771","2019-12-30T13:20:59.000","2019-12-30T13:38:15.000","4426","1035","36","Franklin St & Jackson Blvd","197","Michigan Ave & Madison St","Customer",,,"41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.882134","-87.625125","POINT (-87.625125 41.882134)"
"25958766","2019-12-30T13:20:04.000","2019-12-30T13:33:21.000","3706","797","284","Michigan Ave & Jackson Blvd","255","Indiana Ave & Roosevelt Rd","Customer",,,"41.87785","-87.62408","POINT (-87.62408 41.87785)","41.867888","-87.623041","POINT (-87.623041 41.867888)"
"25958764","2019-12-30T13:19:34.000","2019-12-30T13:38:11.000","666","1117","36","Franklin St & Jackson Blvd","197","Michigan Ave & Madison St","Customer",,,"41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.882134","-87.625125","POINT (-87.625125 41.882134)"
"25958762","2019-12-30T13:18:47.000","2019-12-30T13:24:35.000","1310","348","341","Adler Planetarium","3","Shedd Aquarium","Customer",,,"41.866095","-87.607267","POINT (-87.607267 41.866095)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958763","2019-12-30T13:18:46.000","2019-12-30T13:24:23.000","3728","336","341","Adler Planetarium","3","Shedd Aquarium","Customer",,,"41.866095","-87.607267","POINT (-87.607267 41.866095)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958761","2019-12-30T13:18:11.000","2019-12-30T13:38:03.000","2964","1191","36","Franklin St & Jackson Blvd","197","Michigan Ave & Madison St","Customer",,,"41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.882134","-87.625125","POINT (-87.625125 41.882134)"
"25958751","2019-12-30T13:17:00.000","2019-12-30T13:21:24.000","3231","263","15","Racine Ave & 18th St","205","Paulina St & 18th St","Customer","Male","2000","41.858166","-87.656495","POINT (-87.656495 41.858166)","41.857901","-87.668745","POINT (-87.668745 41.857901)"
"25958743","2019-12-30T13:15:51.000","2019-12-30T13:25:51.000","1126","599","170","Clinton St & 18th St","192","Canal St & Adams St","Customer",,,"41.85795","-87.640826","POINT (-87.640826 41.85795)","41.879255","-87.639904","POINT (-87.639904 41.879255)"
"25958731","2019-12-30T13:13:37.000","2019-12-30T13:42:17.000","774","1719","90","Millennium Park","370","Calumet Ave & 21st St","Customer",,,"41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.854184249","-87.619153742","POINT (-87.6191537415 41.85418424947)"
"25958730","2019-12-30T13:13:32.000","2019-12-30T13:42:40.000","4163","1748","90","Millennium Park","370","Calumet Ave & 21st St","Customer",,,"41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.854184249","-87.619153742","POINT (-87.6191537415 41.85418424947)"
"25958710","2019-12-30T13:06:42.000","2019-12-30T14:21:44.000","4252","4502","184","State St & 35th St","293","Broadway & Wilson Ave","Customer",,,"41.8309","-87.62803","POINT (-87.62803 41.8309)","41.965221","-87.658139","POINT (-87.658139 41.965221)"
"25958707","2019-12-30T13:06:20.000","2019-12-30T14:21:45.000","4039","4525","184","State St & 35th St","293","Broadway & Wilson Ave","Customer",,,"41.8309","-87.62803","POINT (-87.62803 41.8309)","41.965221","-87.658139","POINT (-87.658139 41.965221)"
"25958700","2019-12-30T13:04:33.000","2019-12-30T13:42:15.000","46","2262","210","Ashland Ave & Division St","210","Ashland Ave & Division St","Customer","Female","1989","41.90345","-87.667747","POINT (-87.667747 41.90345)","41.90345","-87.667747","POINT (-87.667747 41.90345)"
"25958701","2019-12-30T13:04:33.000","2019-12-30T13:14:55.000","1549","622","255","Indiana Ave & Roosevelt Rd","3","Shedd Aquarium","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958699","2019-12-30T13:04:20.000","2019-12-30T13:14:55.000","6130","634","255","Indiana Ave & Roosevelt Rd","3","Shedd Aquarium","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958698","2019-12-30T13:04:10.000","2019-12-30T13:15:07.000","5518","657","255","Indiana Ave & Roosevelt Rd","3","Shedd Aquarium","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958678","2019-12-30T12:57:27.000","2019-12-30T13:01:58.000","3564","270","405","Wentworth Ave & 35th St","278","Wallace St & 35th St","Customer",,,"41.830777","-87.632504","POINT (-87.632504 41.830777)","41.830629","-87.64129","POINT (-87.64129 41.830629)"
"25958675","2019-12-30T12:57:10.000","2019-12-30T13:08:11.000","5647","661","45","Michigan Ave & Ida B Wells Dr","3","Shedd Aquarium","Customer",,,"41.876243","-87.624426","POINT (-87.624426 41.876243)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958653","2019-12-30T12:49:22.000","2019-12-30T13:54:12.000","41","3889","641","Central Park Ave & Bloomingdale Ave","641","Central Park Ave & Bloomingdale Ave","Customer",,,"41.914166","-87.716755","POINT (-87.716755 41.914166)","41.914166","-87.716755","POINT (-87.716755 41.914166)"
"25958649","2019-12-30T12:49:00.000","2019-12-30T13:16:35.000","3140","1655","288","Larrabee St & Armitage Ave","288","Larrabee St & Armitage Ave","Customer","Male","1983","41.918084","-87.643749","POINT (-87.643749 41.918084)","41.918084","-87.643749","POINT (-87.643749 41.918084)"
"25958651","2019-12-30T12:48:57.000","2019-12-30T13:54:25.000","3046","3928","641","Central Park Ave & Bloomingdale Ave","641","Central Park Ave & Bloomingdale Ave","Customer",,,"41.914166","-87.716755","POINT (-87.716755 41.914166)","41.914166","-87.716755","POINT (-87.716755 41.914166)"
"25958642","2019-12-30T12:46:19.000","2019-12-30T13:45:25.000","4953","3545","570","Evans Ave & 75th St","11","Jeffery Blvd & 71st St","Customer",,,"41.75849","-87.60641","POINT (-87.60641 41.75849)","41.766638237","-87.576450114","POINT (-87.5764501141 41.76663823695)"
"25958640","2019-12-30T12:44:52.000","2019-12-30T13:01:04.000","2992","972","76","Lake Shore Dr & Monroe St","3","Shedd Aquarium","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958637","2019-12-30T12:44:15.000","2019-12-30T13:01:00.000","1729","1004","76","Lake Shore Dr & Monroe St","3","Shedd Aquarium","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958635","2019-12-30T12:44:10.000","2019-12-30T13:00:47.000","4678","996","76","Lake Shore Dr & Monroe St","3","Shedd Aquarium","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958634","2019-12-30T12:43:56.000","2019-12-30T13:00:42.000","6118","1006","76","Lake Shore Dr & Monroe St","3","Shedd Aquarium","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958631","2019-12-30T12:43:19.000","2019-12-30T13:09:47.000","1332","1588","35","Streeter Dr & Grand Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25958630","2019-12-30T12:43:16.000","2019-12-30T13:10:02.000","2991","1606","35","Streeter Dr & Grand Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25958628","2019-12-30T12:41:44.000","2019-12-30T14:06:48.000","4543","5103","36","Franklin St & Jackson Blvd","424","Museum of Science and Industry","Customer","Male","1989","41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.79172821","-87.583945009","POINT (-87.583945009 41.79172820953)"
"25958623","2019-12-30T12:41:01.000","2019-12-30T14:06:41.000","5708","5140","36","Franklin St & Jackson Blvd","424","Museum of Science and Industry","Customer","Male","1989","41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.79172821","-87.583945009","POINT (-87.583945009 41.79172820953)"
"25958608","2019-12-30T12:33:43.000","2019-12-30T12:40:14.000","6088","391","234","Clark St & Montrose Ave","253","Winthrop Ave & Lawrence Ave","Customer","Female","1986","41.961588","-87.666036","POINT (-87.666036 41.961588)","41.968812","-87.657659","POINT (-87.657659 41.968812)"
"25958601","2019-12-30T12:32:55.000","2019-12-31T14:50:30.000","575","94654","59","Wabash Ave & Roosevelt Rd","110","Dearborn St & Erie St","Customer","Male","1986","41.867227","-87.625961","POINT (-87.625961 41.867227)","41.893992","-87.629318","POINT (-87.629318 41.893992)"
"25958597","2019-12-30T12:32:34.000","2019-12-30T13:56:18.000","2936","5023","255","Indiana Ave & Roosevelt Rd","90","Millennium Park","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958595","2019-12-30T12:32:28.000","2019-12-30T13:24:32.000","4142","3123","255","Indiana Ave & Roosevelt Rd","255","Indiana Ave & Roosevelt Rd","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.867888","-87.623041","POINT (-87.623041 41.867888)"
"25958594","2019-12-30T12:31:30.000","2019-12-30T12:37:58.000","1310","388","3","Shedd Aquarium","341","Adler Planetarium","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958583","2019-12-30T12:27:49.000","2019-12-30T12:58:56.000","263","1866","3","Shedd Aquarium","212","Wells St & Hubbard St","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.889906","-87.634266","POINT (-87.634266 41.889906)"
"25958582","2019-12-30T12:27:39.000","2019-12-30T12:58:49.000","4656","1870","3","Shedd Aquarium","212","Wells St & Hubbard St","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.889906","-87.634266","POINT (-87.634266 41.889906)"
"25958568","2019-12-30T12:22:20.000","2019-12-30T12:35:16.000","1492","776","255","Indiana Ave & Roosevelt Rd","90","Millennium Park","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958566","2019-12-30T12:22:02.000","2019-12-30T12:32:35.000","143","633","90","Millennium Park","161","Rush St & Superior St","Customer","Male","1972","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.895764746","-87.625908033","POINT (-87.6259080327 41.89576474564)"
"25958565","2019-12-30T12:21:58.000","2019-12-30T12:35:46.000","289","827","255","Indiana Ave & Roosevelt Rd","90","Millennium Park","Customer",,,"41.867888","-87.623041","POINT (-87.623041 41.867888)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25958564","2019-12-30T12:21:54.000","2019-12-30T12:32:36.000","1937","641","90","Millennium Park","161","Rush St & Superior St","Customer","Male","1972","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.895764746","-87.625908033","POINT (-87.6259080327 41.89576474564)"
"25958546","2019-12-30T12:17:34.000","2019-12-30T12:56:27.000","4171","2333","673","Lincoln Park Conservatory","76","Lake Shore Dr & Monroe St","Customer","Male","1993","41.923931311","-87.635824531","POINT (-87.635824531317 41.923931311366)","41.880958","-87.616743","POINT (-87.616743 41.880958)"
"25958452","2019-12-30T11:49:31.000","2019-12-30T12:37:36.000","5492","2884","195","Columbus Dr & Randolph St","177","Theater on the Lake","Customer",,,"41.884728","-87.619521","POINT (-87.619521 41.884728)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958450","2019-12-30T11:49:11.000","2019-12-30T12:37:40.000","5503","2909","195","Columbus Dr & Randolph St","177","Theater on the Lake","Customer",,,"41.884728","-87.619521","POINT (-87.619521 41.884728)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958446","2019-12-30T11:48:12.000","2019-12-30T11:56:26.000","4204","493","264","Stetson Ave & South Water St","25","Michigan Ave & Pearson St","Customer",,,"41.886835","-87.62232","POINT (-87.62232 41.886835)","41.89766","-87.62351","POINT (-87.62351 41.89766)"
"25958443","2019-12-30T11:47:14.000","2019-12-30T12:27:03.000","6126","2389","36","Franklin St & Jackson Blvd","55","Halsted St & Roosevelt Rd","Customer",,,"41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.867324","-87.648625","POINT (-87.648625 41.867324)"
"25958441","2019-12-30T11:46:37.000","2019-12-30T12:27:05.000","2843","2427","36","Franklin St & Jackson Blvd","55","Halsted St & Roosevelt Rd","Customer",,,"41.877707956","-87.635321141","POINT (-87.6353211408 41.8777079559)","41.867324","-87.648625","POINT (-87.648625 41.867324)"
"25958423","2019-12-30T11:42:03.000","2019-12-30T11:57:09.000","263","906","150","Fort Dearborn Dr & 31st St","3","Shedd Aquarium","Customer",,,"41.838556","-87.608218","POINT (-87.608218 41.838556)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958404","2019-12-30T11:37:33.000","2019-12-30T11:40:47.000","228","193","310","Damen Ave & Charleston St","309","Leavitt St & Armitage Ave","Customer",,,"41.920082","-87.677855","POINT (-87.677855 41.920082)","41.917805","-87.682437","POINT (-87.682437 41.917805)"
"25958380","2019-12-30T11:30:20.000","2019-12-30T12:37:39.000","3728","4039","341","Adler Planetarium","341","Adler Planetarium","Customer",,,"41.866095","-87.607267","POINT (-87.607267 41.866095)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958379","2019-12-30T11:30:06.000","2019-12-30T11:36:14.000","1310","368","341","Adler Planetarium","3","Shedd Aquarium","Customer",,,"41.866095","-87.607267","POINT (-87.607267 41.866095)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958371","2019-12-30T11:27:04.000","2019-12-30T11:37:36.000","3936","631","232","Pine Grove Ave & Waveland Ave","347","Ashland Ave & Grace St","Customer","Male","1989","41.949275","-87.646303","POINT (-87.646303 41.949275)","41.950687","-87.6687","POINT (-87.6687 41.950687)"
"25958341","2019-12-30T11:14:27.000","2019-12-30T11:38:09.000","3809","1421","323","Sheridan Rd & Lawrence Ave","323","Sheridan Rd & Lawrence Ave","Customer","Male","1989","41.969517","-87.654691","POINT (-87.654691 41.969517)","41.969517","-87.654691","POINT (-87.654691 41.969517)"
"25958332","2019-12-30T11:11:17.000","2019-12-30T11:46:11.000","2380","2093","450","Warren Park West","450","Warren Park West","Customer",,,"42.001785","-87.688829","POINT (-87.688829 42.001785)","42.001785","-87.688829","POINT (-87.688829 42.001785)"
"25958314","2019-12-30T11:06:47.000","2019-12-30T11:42:40.000","2185","2152","197","Michigan Ave & Madison St","406","Lake Park Ave & 35th St","Customer",,,"41.882134","-87.625125","POINT (-87.625125 41.882134)","41.831274235","-87.608799195","POINT (-87.6087991946 41.83127423549)"
"25958311","2019-12-30T11:05:57.000","2019-12-30T11:20:33.000","2389","876","133","Kingsbury St & Kinzie St","621","Aberdeen St & Randolph St","Customer","Male","1989","41.889176833","-87.638505772","POINT (-87.6385057718 41.88917683258)","41.884114","-87.654264","POINT (-87.654264 41.884114)"
"25958297","2019-12-30T10:56:11.000","2019-12-30T11:30:56.000","1362","2084","623","Michigan Ave & 8th St","177","Theater on the Lake","Customer",,,"41.872773","-87.623981","POINT (-87.623981 41.872773)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958293","2019-12-30T10:54:36.000","2019-12-30T11:30:49.000","5727","2172","623","Michigan Ave & 8th St","177","Theater on the Lake","Customer",,,"41.872773","-87.623981","POINT (-87.623981 41.872773)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958266","2019-12-30T10:44:04.000","2019-12-30T10:52:44.000","6286","519","198","Green St & Madison St","320","Loomis St & Lexington St","Customer",,,"41.881892","-87.648789","POINT (-87.648789 41.881892)","41.872187","-87.661501","POINT (-87.661501 41.872187)"
"25958263","2019-12-30T10:43:29.000","2019-12-30T11:06:40.000","5411","1390","85","Michigan Ave & Oak St","94","Clark St & Armitage Ave","Customer",,,"41.90096039","-87.62377664","POINT (-87.62377664 41.90096039)","41.918306","-87.636282","POINT (-87.636282 41.918306)"
"25958262","2019-12-30T10:43:21.000","2019-12-30T11:06:45.000","711","1404","85","Michigan Ave & Oak St","94","Clark St & Armitage Ave","Customer",,,"41.90096039","-87.62377664","POINT (-87.62377664 41.90096039)","41.918306","-87.636282","POINT (-87.636282 41.918306)"
"25958205","2019-12-30T10:14:30.000","2019-12-30T10:39:13.000","4036","1483","254","Pine Grove Ave & Irving Park Rd","177","Theater on the Lake","Customer","Male","1983","41.954383","-87.648043","POINT (-87.648043 41.954383)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958206","2019-12-30T10:14:30.000","2019-12-30T10:39:17.000","3101","1487","254","Pine Grove Ave & Irving Park Rd","177","Theater on the Lake","Customer","Male","1983","41.954383","-87.648043","POINT (-87.648043 41.954383)","41.926277","-87.630834","POINT (-87.630834 41.926277)"
"25958194","2019-12-30T10:09:10.000","2019-12-30T10:18:30.000","1135","560","66","Clinton St & Lake St","174","Canal St & Madison St","Customer",,,"41.885637","-87.641823","POINT (-87.641823 41.885637)","41.882091","-87.639833","POINT (-87.639833 41.882091)"
"25958192","2019-12-30T10:09:07.000","2019-12-30T10:40:48.000","4142","1901","192","Canal St & Adams St","255","Indiana Ave & Roosevelt Rd","Customer",,,"41.879255","-87.639904","POINT (-87.639904 41.879255)","41.867888","-87.623041","POINT (-87.623041 41.867888)"
"25958188","2019-12-30T10:08:33.000","2019-12-30T10:40:46.000","1793","1933","192","Canal St & Adams St","255","Indiana Ave & Roosevelt Rd","Customer",,,"41.879255","-87.639904","POINT (-87.639904 41.879255)","41.867888","-87.623041","POINT (-87.623041 41.867888)"
"25958187","2019-12-30T10:08:26.000","2019-12-30T10:24:06.000","64","940","210","Ashland Ave & Division St","210","Ashland Ave & Division St","Customer",,,"41.90345","-87.667747","POINT (-87.667747 41.90345)","41.90345","-87.667747","POINT (-87.667747 41.90345)"
"25958184","2019-12-30T10:06:03.000","2019-12-30T10:22:42.000","3028","998","168","Michigan Ave & 14th St","38","Clark St & Lake St","Customer","Male","1991","41.864059","-87.623727","POINT (-87.623727 41.864059)","41.886020828","-87.630876058","POINT (-87.6308760584 41.88602082773)"
"25958165","2019-12-30T09:58:15.000","2019-12-30T10:11:36.000","1681","801","3","Shedd Aquarium","341","Adler Planetarium","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958164","2019-12-30T09:58:00.000","2019-12-30T10:11:22.000","913","801","3","Shedd Aquarium","341","Adler Planetarium","Customer",,,"41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958140","2019-12-30T09:44:20.000","2019-12-30T10:15:32.000","3728","1871","199","Wabash Ave & Grand Ave","341","Adler Planetarium","Customer","Male","1988","41.891466","-87.626761","POINT (-87.626761 41.891466)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25958135","2019-12-30T09:43:44.000","2019-12-30T09:52:41.000","5077","536","176","Clark St & Elm St","47","State St & Kinzie St","Customer",,,"41.902973","-87.63128","POINT (-87.63128 41.902973)","41.889187","-87.627754","POINT (-87.627754 41.889187)"
"25958098","2019-12-30T09:30:04.000","2019-12-30T09:36:32.000","5133","387","24","Fairbanks Ct & Grand Ave","672","Franklin St & Illinois St","Customer","Male","1993","41.8925","-87.6207","POINT (-87.6207 41.8925)","41.89102331","-87.635479867","POINT (-87.635479867458 41.891023310252)"
"25958083","2019-12-30T09:27:54.000","2019-12-30T09:38:02.000","4746","607","256","Broadway & Sheridan Rd","220","Clark St & Drummond Pl","Customer","Male","1996","41.952833","-87.649993","POINT (-87.649993 41.952833)","41.931248","-87.644336","POINT (-87.644336 41.931248)"
"25958067","2019-12-30T09:21:31.000","2019-12-30T09:45:13.000","913","1422","99","Lake Shore Dr & Ohio St","3","Shedd Aquarium","Customer","Male","1989","41.89257","-87.614492","POINT (-87.614492 41.89257)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958064","2019-12-30T09:20:54.000","2019-12-30T09:45:15.000","5518","1460","99","Lake Shore Dr & Ohio St","3","Shedd Aquarium","Customer","Male","1989","41.89257","-87.614492","POINT (-87.614492 41.89257)","41.867225957","-87.61535539","POINT (-87.6153553902 41.86722595682)"
"25958048","2019-12-30T09:17:34.000","2019-12-30T10:16:12.000","1729","3518","329","Lake Shore Dr & Diversey Pkwy","76","Lake Shore Dr & Monroe St","Customer","Female","1987","41.932588","-87.636427","POINT (-87.636427 41.932588)","41.880958","-87.616743","POINT (-87.616743 41.880958)"
"25958046","2019-12-30T09:17:25.000","2019-12-30T10:16:20.000","6118","3534","329","Lake Shore Dr & Diversey Pkwy","76","Lake Shore Dr & Monroe St","Customer","Female","1987","41.932588","-87.636427","POINT (-87.636427 41.932588)","41.880958","-87.616743","POINT (-87.616743 41.880958)"
"25958019","2019-12-30T09:09:42.000","2019-12-30T09:27:26.000","4253","1064","47","State St & Kinzie St","291","Wells St & Evergreen Ave","Customer",,,"41.889187","-87.627754","POINT (-87.627754 41.889187)","41.906724","-87.63483","POINT (-87.63483 41.906724)"
"25957949","2019-12-30T08:52:24.000","2019-12-30T09:12:23.000","1780","1199","17","Honore St & Division St","49","Dearborn St & Monroe St","Customer","Male","1986","41.903119","-87.673935","POINT (-87.673935 41.903119)","41.881319815","-87.629520919","POINT (-87.6295209193 41.881319815)"
"25957868","2019-12-30T08:38:34.000","2019-12-30T08:51:54.000","5794","799","56","Desplaines St & Kinzie St","43","Michigan Ave & Washington St","Customer","Female","1994","41.888716036","-87.644447853","POINT (-87.6444478533 41.888716036)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
